,output_First,output_Second,output_Upstream,output_Total
AZE_27,1000.0,7094.0,338106.0,346200.0
AZE_28,1000.0,7094.0,338106.0,346200.0
AZE_29,1000.0,7094.0,338106.0,346200.0
AZE_30,1000.0,7094.0,338106.0,346200.0
AZE_31T33,1000.0,7094.0,338106.0,346200.0
AZE_35T39,1000.0,7094.0,338106.0,346200.0
AZE_41T43,1000.0,7094.0,338106.0,346200.0
AZE_45T47,1000.0,7094.0,338106.0,346200.0
AZE_49T53,1000.0,7094.0,338106.0,346200.0
AZE_55T56,1000.0,7094.0,338106.0,346200.0
AZE_58T60,1000.0,7094.0,338106.0,346200.0
AZE_61,1000.0,7094.0,338106.0,346200.0
AZE_62T63,1000.0,7094.0,338106.0,346200.0
AZE_64T66,1000.0,7094.0,338106.0,346200.0
AZE_68,1000.0,7094.0,338106.0,346200.0
AZE_69T82,1000.0,7094.0,338106.0,346200.0
AZE_84,1000.0,7094.0,338106.0,346200.0
AZE_85,1000.0,7094.0,338106.0,346200.0
AZE_86T88,1000.0,7094.0,338106.0,346200.0
AZE_90T96,1000.0,7094.0,338106.0,346200.0
AZE_97T98,1000.0,7094.0,338106.0,346200.0
BDI_01T03,1000.0,7094.0,338106.0,346200.0
BDI_05T06,1000.0,7094.0,338106.0,346200.0
BDI_07T08,1000.0,7094.0,338106.0,346200.0
BDI_09,1000.0,7094.0,338106.0,346200.0
BDI_10T12,1000.0,7094.0,338106.0,346200.0
BDI_13T15,1000.0,7094.0,338106.0,346200.0
BDI_16,1000.0,7094.0,338106.0,346200.0
BDI_17T18,1000.0,7094.0,338106.0,346200.0
BDI_19,1000.0,7094.0,338106.0,346200.0
BDI_20T21,1000.0,7094.0,338106.0,346200.0
BDI_22,1000.0,7094.0,338106.0,346200.0
BDI_23,1000.0,7094.0,338106.0,346200.0
BDI_24,1000.0,7094.0,338106.0,346200.0
BDI_25,1000.0,7094.0,338106.0,346200.0
BDI_26,1000.0,7094.0,338106.0,346200.0
BDI_27,1000.0,7094.0,338106.0,346200.0
BDI_28,1000.0,7094.0,338106.0,346200.0
BDI_29,1000.0,7094.0,338106.0,346200.0
BDI_30,1000.0,7094.0,338106.0,346200.0
BDI_31T33,1000.0,7094.0,338106.0,346200.0
BDI_35T39,1000.0,7094.0,338106.0,346200.0
BDI_41T43,1000.0,7094.0,338106.0,346200.0
BDI_45T47,1000.0,7094.0,338106.0,346200.0
BDI_49T53,1000.0,7094.0,338106.0,346200.0
BDI_55T56,1000.0,7094.0,338106.0,346200.0
BDI_58T60,1000.0,7094.0,338106.0,346200.0
BDI_61,1000.0,7094.0,338106.0,346200.0
BDI_62T63,1000.0,7094.0,338106.0,346200.0
BDI_64T66,1000.0,7094.0,338106.0,346200.0
BDI_68,1000.0,7094.0,338106.0,346200.0
BDI_69T82,1000.0,7094.0,338106.0,346200.0
BDI_84,1000.0,7094.0,338106.0,346200.0
BDI_85,1000.0,7094.0,338106.0,346200.0
BDI_86T88,1000.0,7094.0,338106.0,346200.0
BDI_90T96,1000.0,7094.0,338106.0,346200.0
BDI_97T98,1000.0,7094.0,338106.0,346200.0
BEN_01T03,1000.0,7094.0,338106.0,346200.0
BEN_05T06,1000.0,7094.0,338106.0,346200.0
BEN_07T08,1000.0,7094.0,338106.0,346200.0
BEN_09,1000.0,7094.0,338106.0,346200.0
BEN_10T12,1000.0,7094.0,338106.0,346200.0
BEN_13T15,1000.0,7094.0,338106.0,346200.0
BEN_16,1000.0,7094.0,338106.0,346200.0
BEN_17T18,1000.0,7094.0,338106.0,346200.0
BEN_19,1000.0,7094.0,338106.0,346200.0
BEN_20T21,1000.0,7094.0,338106.0,346200.0
BEN_22,1000.0,7094.0,338106.0,346200.0
BEN_23,1000.0,7094.0,338106.0,346200.0
BEN_24,1000.0,7094.0,338106.0,346200.0
BEN_25,1000.0,7094.0,338106.0,346200.0
BEN_26,1000.0,7094.0,338106.0,346200.0
BEN_27,1000.0,7094.0,338106.0,346200.0
BEN_28,1000.0,7094.0,338106.0,346200.0
BEN_29,1000.0,7094.0,338106.0,346200.0
BEN_30,1000.0,7094.0,338106.0,346200.0
BEN_31T33,1000.0,7094.0,338106.0,346200.0
BEN_35T39,1000.0,7094.0,338106.0,346200.0
BEN_41T43,1000.0,7094.0,338106.0,346200.0
BEN_45T47,1000.0,7094.0,338106.0,346200.0
BEN_49T53,1000.0,7094.0,338106.0,346200.0
BEN_55T56,1000.0,7094.0,338106.0,346200.0
BEN_58T60,1000.0,7094.0,338106.0,346200.0
BEN_61,1000.0,7094.0,338106.0,346200.0
BEN_62T63,1000.0,7094.0,338106.0,346200.0
BEN_64T66,1000.0,7094.0,338106.0,346200.0
BEN_68,1000.0,7094.0,338106.0,346200.0
BEN_69T82,1000.0,7094.0,338106.0,346200.0
BEN_84,1000.0,7094.0,338106.0,346200.0
BEN_85,1000.0,7094.0,338106.0,346200.0
BEN_86T88,1000.0,7094.0,338106.0,346200.0
BEN_90T96,1000.0,7094.0,338106.0,346200.0
BEN_97T98,1000.0,7094.0,338106.0,346200.0
BFA_01T03,1000.0,7094.0,338106.0,346200.0
BFA_05T06,1000.0,7094.0,338106.0,346200.0
BFA_07T08,1000.0,7094.0,338106.0,346200.0
BFA_09,1000.0,7094.0,338106.0,346200.0
BFA_10T12,1000.0,7094.0,338106.0,346200.0
BFA_13T15,1000.0,7094.0,338106.0,346200.0
BFA_16,1000.0,7094.0,338106.0,346200.0
BFA_17T18,1000.0,7094.0,338106.0,346200.0
BFA_19,1000.0,7094.0,338106.0,346200.0
BFA_20T21,1000.0,7094.0,338106.0,346200.0
BFA_22,1000.0,7094.0,338106.0,346200.0
BFA_23,1000.0,7094.0,338106.0,346200.0
BFA_24,1000.0,7094.0,338106.0,346200.0
BFA_25,1000.0,7094.0,338106.0,346200.0
BFA_26,1000.0,7094.0,338106.0,346200.0
BFA_27,1000.0,7094.0,338106.0,346200.0
BFA_28,1000.0,7094.0,338106.0,346200.0
BFA_29,1000.0,7094.0,338106.0,346200.0
BFA_30,1000.0,7094.0,338106.0,346200.0
BFA_31T33,1000.0,7094.0,338106.0,346200.0
BFA_35T39,1000.0,7094.0,338106.0,346200.0
BFA_41T43,1000.0,7094.0,338106.0,346200.0
BFA_45T47,1000.0,7094.0,338106.0,346200.0
BFA_49T53,1000.0,7094.0,338106.0,346200.0
BFA_55T56,1000.0,7094.0,338106.0,346200.0
BFA_58T60,1000.0,7094.0,338106.0,346200.0
BFA_61,1000.0,7094.0,338106.0,346200.0
BFA_62T63,1000.0,7094.0,338106.0,346200.0
BFA_64T66,1000.0,7094.0,338106.0,346200.0
BFA_68,1000.0,7094.0,338106.0,346200.0
BFA_69T82,1000.0,7094.0,338106.0,346200.0
BFA_84,1000.0,7094.0,338106.0,346200.0
BFA_85,1000.0,7094.0,338106.0,346200.0
BFA_86T88,1000.0,7094.0,338106.0,346200.0
BFA_90T96,1000.0,7094.0,338106.0,346200.0
BFA_97T98,1000.0,7094.0,338106.0,346200.0
BHR_01T03,1000.0,7094.0,338106.0,346200.0
BHR_05T06,1000.0,7094.0,338106.0,346200.0
BHR_07T08,1000.0,7094.0,338106.0,346200.0
BHR_09,1000.0,7094.0,338106.0,346200.0
BHR_10T12,1000.0,7094.0,338106.0,346200.0
BHR_13T15,1000.0,7094.0,338106.0,346200.0
BHR_16,1000.0,7094.0,338106.0,346200.0
BHR_17T18,1000.0,7094.0,338106.0,346200.0
BHR_19,1000.0,7094.0,338106.0,346200.0
BHR_20T21,1000.0,7094.0,338106.0,346200.0
BHR_22,1000.0,7094.0,338106.0,346200.0
BHR_23,1000.0,7094.0,338106.0,346200.0
BHR_24,1000.0,7094.0,338106.0,346200.0
BHR_25,1000.0,7094.0,338106.0,346200.0
BHR_26,1000.0,7094.0,338106.0,346200.0
BHR_27,1000.0,7094.0,338106.0,346200.0
BHR_28,1000.0,7094.0,338106.0,346200.0
BHR_29,1000.0,7094.0,338106.0,346200.0
BHR_30,1000.0,7094.0,338106.0,346200.0
BHR_31T33,1000.0,7094.0,338106.0,346200.0
BHR_35T39,1000.0,7094.0,338106.0,346200.0
BHR_41T43,1000.0,7094.0,338106.0,346200.0
BHR_45T47,1000.0,7094.0,338106.0,346200.0
BHR_49T53,1000.0,7094.0,338106.0,346200.0
BHR_55T56,1000.0,7094.0,338106.0,346200.0
BHR_58T60,1000.0,7094.0,338106.0,346200.0
BHR_61,1000.0,7094.0,338106.0,346200.0
BHR_62T63,1000.0,7094.0,338106.0,346200.0
BHR_64T66,1000.0,7094.0,338106.0,346200.0
BHR_68,1000.0,7094.0,338106.0,346200.0
BHR_69T82,1000.0,7094.0,338106.0,346200.0
BHR_84,1000.0,7094.0,338106.0,346200.0
BHR_85,1000.0,7094.0,338106.0,346200.0
BHR_86T88,1000.0,7094.0,338106.0,346200.0
BHR_90T96,1000.0,7094.0,338106.0,346200.0
BHR_97T98,1000.0,7094.0,338106.0,346200.0
BHS_01T03,1000.0,7094.0,338106.0,346200.0
BHS_05T06,1000.0,7094.0,338106.0,346200.0
BHS_07T08,1000.0,7094.0,338106.0,346200.0
BHS_09,1000.0,7094.0,338106.0,346200.0
BHS_10T12,1000.0,7094.0,338106.0,346200.0
BHS_13T15,1000.0,7094.0,338106.0,346200.0
BHS_16,1000.0,7094.0,338106.0,346200.0
BHS_17T18,1000.0,7094.0,338106.0,346200.0
BHS_19,1000.0,7094.0,338106.0,346200.0
BHS_20T21,1000.0,7094.0,338106.0,346200.0
BHS_22,1000.0,7094.0,338106.0,346200.0
BHS_23,1000.0,7094.0,338106.0,346200.0
BHS_24,1000.0,7094.0,338106.0,346200.0
BHS_25,1000.0,7094.0,338106.0,346200.0
BHS_26,1000.0,7094.0,338106.0,346200.0
BHS_27,1000.0,7094.0,338106.0,346200.0
BHS_28,1000.0,7094.0,338106.0,346200.0
BHS_29,1000.0,7094.0,338106.0,346200.0
BHS_30,1000.0,7094.0,338106.0,346200.0
BHS_31T33,1000.0,7094.0,338106.0,346200.0
BHS_35T39,1000.0,7094.0,338106.0,346200.0
BHS_41T43,1000.0,7094.0,338106.0,346200.0
BHS_45T47,1000.0,7094.0,338106.0,346200.0
BHS_49T53,1000.0,7094.0,338106.0,346200.0
BHS_55T56,1000.0,7094.0,338106.0,346200.0
BHS_58T60,1000.0,7094.0,338106.0,346200.0
BHS_61,1000.0,7094.0,338106.0,346200.0
BHS_62T63,1000.0,7094.0,338106.0,346200.0
BHS_64T66,1000.0,7094.0,338106.0,346200.0
BHS_68,1000.0,7094.0,338106.0,346200.0
BHS_69T82,1000.0,7094.0,338106.0,346200.0
BHS_84,1000.0,7094.0,338106.0,346200.0
BHS_85,1000.0,7094.0,338106.0,346200.0
BHS_86T88,1000.0,7094.0,338106.0,346200.0
BHS_90T96,1000.0,7094.0,338106.0,346200.0
BHS_97T98,1000.0,7094.0,338106.0,346200.0
BIH_01T03,1000.0,7094.0,338106.0,346200.0
BIH_05T06,1000.0,7094.0,338106.0,346200.0
BIH_07T08,1000.0,7094.0,338106.0,346200.0
BIH_09,1000.0,7094.0,338106.0,346200.0
BIH_10T12,1000.0,7094.0,338106.0,346200.0
BIH_13T15,1000.0,7094.0,338106.0,346200.0
BIH_16,1000.0,7094.0,338106.0,346200.0
BIH_17T18,1000.0,7094.0,338106.0,346200.0
BIH_19,1000.0,7094.0,338106.0,346200.0
BIH_20T21,1000.0,7094.0,338106.0,346200.0
BIH_22,1000.0,7094.0,338106.0,346200.0
BIH_23,1000.0,7094.0,338106.0,346200.0
BIH_24,1000.0,7094.0,338106.0,346200.0
BIH_25,1000.0,7094.0,338106.0,346200.0
BIH_26,1000.0,7094.0,338106.0,346200.0
BIH_27,1000.0,7094.0,338106.0,346200.0
BIH_28,1000.0,7094.0,338106.0,346200.0
BIH_29,1000.0,7094.0,338106.0,346200.0
BIH_30,1000.0,7094.0,338106.0,346200.0
BIH_31T33,1000.0,7094.0,338106.0,346200.0
BIH_35T39,1000.0,7094.0,338106.0,346200.0
BIH_41T43,1000.0,7094.0,338106.0,346200.0
BIH_45T47,1000.0,7094.0,338106.0,346200.0
BIH_49T53,1000.0,7094.0,338106.0,346200.0
BIH_55T56,1000.0,7094.0,338106.0,346200.0
BIH_58T60,1000.0,7094.0,338106.0,346200.0
BIH_61,1000.0,7094.0,338106.0,346200.0
BIH_62T63,1000.0,7094.0,338106.0,346200.0
BIH_64T66,1000.0,7094.0,338106.0,346200.0
BIH_68,1000.0,7094.0,338106.0,346200.0
BIH_69T82,1000.0,7094.0,338106.0,346200.0
BIH_84,1000.0,7094.0,338106.0,346200.0
BIH_85,1000.0,7094.0,338106.0,346200.0
BIH_86T88,1000.0,7094.0,338106.0,346200.0
BIH_90T96,1000.0,7094.0,338106.0,346200.0
BIH_97T98,1000.0,7094.0,338106.0,346200.0
BLR_01T03,1000.0,7094.0,338106.0,346200.0
BLR_05T06,1000.0,7094.0,338106.0,346200.0
BLR_07T08,1000.0,7094.0,338106.0,346200.0
BLR_09,1000.0,7094.0,338106.0,346200.0
BLR_10T12,1000.0,7094.0,338106.0,346200.0
BLR_13T15,1000.0,7094.0,338106.0,346200.0
BLR_16,1000.0,7094.0,338106.0,346200.0
BLR_17T18,1000.0,7094.0,338106.0,346200.0
BLR_19,1000.0,7094.0,338106.0,346200.0
BLR_20T21,1000.0,7094.0,338106.0,346200.0
BLR_22,1000.0,7094.0,338106.0,346200.0
BLR_23,1000.0,7094.0,338106.0,346200.0
BLR_24,1000.0,7094.0,338106.0,346200.0
BLR_25,1000.0,7094.0,338106.0,346200.0
BLR_26,1000.0,7094.0,338106.0,346200.0
BLR_27,1000.0,7094.0,338106.0,346200.0
BLR_28,1000.0,7094.0,338106.0,346200.0
BLR_29,1000.0,7094.0,338106.0,346200.0
BLR_30,1000.0,7094.0,338106.0,346200.0
BLR_31T33,1000.0,7094.0,338106.0,346200.0
BLR_35T39,1000.0,7094.0,338106.0,346200.0
BLR_41T43,1000.0,7094.0,338106.0,346200.0
BLR_45T47,1000.0,7094.0,338106.0,346200.0
BLR_49T53,1000.0,7094.0,338106.0,346200.0
BLR_55T56,1000.0,7094.0,338106.0,346200.0
BLR_58T60,1000.0,7094.0,338106.0,346200.0
BLR_61,1000.0,7094.0,338106.0,346200.0
BLR_62T63,1000.0,7094.0,338106.0,346200.0
BLR_64T66,1000.0,7094.0,338106.0,346200.0
BLR_68,1000.0,7094.0,338106.0,346200.0
BLR_69T82,1000.0,7094.0,338106.0,346200.0
BLR_84,1000.0,7094.0,338106.0,346200.0
BLR_85,1000.0,7094.0,338106.0,346200.0
BLR_86T88,1000.0,7094.0,338106.0,346200.0
BLR_90T96,1000.0,7094.0,338106.0,346200.0
BLR_97T98,1000.0,7094.0,338106.0,346200.0
BLZ_01T03,1000.0,7094.0,338106.0,346200.0
BLZ_05T06,1000.0,7094.0,338106.0,346200.0
BLZ_07T08,1000.0,7094.0,338106.0,346200.0
BLZ_09,1000.0,7094.0,338106.0,346200.0
BLZ_10T12,1000.0,7094.0,338106.0,346200.0
BLZ_13T15,1000.0,7094.0,338106.0,346200.0
BLZ_16,1000.0,7094.0,338106.0,346200.0
BLZ_17T18,1000.0,7094.0,338106.0,346200.0
BLZ_19,1000.0,7094.0,338106.0,346200.0
BLZ_20T21,1000.0,7094.0,338106.0,346200.0
BLZ_22,1000.0,7094.0,338106.0,346200.0
BLZ_23,1000.0,7094.0,338106.0,346200.0
BLZ_24,1000.0,7094.0,338106.0,346200.0
BLZ_25,1000.0,7094.0,338106.0,346200.0
BLZ_26,1000.0,7094.0,338106.0,346200.0
BLZ_27,1000.0,7094.0,338106.0,346200.0
BLZ_28,1000.0,7094.0,338106.0,346200.0
BLZ_29,1000.0,7094.0,338106.0,346200.0
BLZ_30,1000.0,7094.0,338106.0,346200.0
BLZ_31T33,1000.0,7094.0,338106.0,346200.0
BLZ_35T39,1000.0,7094.0,338106.0,346200.0
BLZ_41T43,1000.0,7094.0,338106.0,346200.0
BLZ_45T47,1000.0,7094.0,338106.0,346200.0
BLZ_49T53,1000.0,7094.0,338106.0,346200.0
BLZ_55T56,1000.0,7094.0,338106.0,346200.0
BLZ_58T60,1000.0,7094.0,338106.0,346200.0
BLZ_61,1000.0,7094.0,338106.0,346200.0
BLZ_62T63,1000.0,7094.0,338106.0,346200.0
BLZ_64T66,1000.0,7094.0,338106.0,346200.0
BLZ_68,1000.0,7094.0,338106.0,346200.0
BLZ_69T82,1000.0,7094.0,338106.0,346200.0
BLZ_84,1000.0,7094.0,338106.0,346200.0
BLZ_85,1000.0,7094.0,338106.0,346200.0
BLZ_86T88,1000.0,7094.0,338106.0,346200.0
BLZ_90T96,1000.0,7094.0,338106.0,346200.0
BLZ_97T98,1000.0,7094.0,338106.0,346200.0
BMU_01T03,1000.0,7094.0,338106.0,346200.0
BMU_05T06,1000.0,7094.0,338106.0,346200.0
BMU_07T08,1000.0,7094.0,338106.0,346200.0
BMU_09,1000.0,7094.0,338106.0,346200.0
BMU_10T12,1000.0,7094.0,338106.0,346200.0
BMU_13T15,1000.0,7094.0,338106.0,346200.0
BMU_16,1000.0,7094.0,338106.0,346200.0
BMU_17T18,1000.0,7094.0,338106.0,346200.0
BMU_19,1000.0,7094.0,338106.0,346200.0
BMU_20T21,1000.0,7094.0,338106.0,346200.0
BMU_22,1000.0,7094.0,338106.0,346200.0
BMU_23,1000.0,7094.0,338106.0,346200.0
BMU_24,1000.0,7094.0,338106.0,346200.0
BMU_25,1000.0,7094.0,338106.0,346200.0
BMU_26,1000.0,7094.0,338106.0,346200.0
BMU_27,1000.0,7094.0,338106.0,346200.0
BMU_28,1000.0,7094.0,338106.0,346200.0
BMU_29,1000.0,7094.0,338106.0,346200.0
BMU_30,1000.0,7094.0,338106.0,346200.0
BMU_31T33,1000.0,7094.0,338106.0,346200.0
BMU_35T39,1000.0,7094.0,338106.0,346200.0
BMU_41T43,1000.0,7094.0,338106.0,346200.0
BMU_45T47,1000.0,7094.0,338106.0,346200.0
BMU_49T53,1000.0,7094.0,338106.0,346200.0
BMU_55T56,1000.0,7094.0,338106.0,346200.0
BMU_58T60,1000.0,7094.0,338106.0,346200.0
BMU_61,1000.0,7094.0,338106.0,346200.0
BMU_62T63,1000.0,7094.0,338106.0,346200.0
BMU_64T66,1000.0,7094.0,338106.0,346200.0
BMU_68,1000.0,7094.0,338106.0,346200.0
BMU_69T82,1000.0,7094.0,338106.0,346200.0
BMU_84,1000.0,7094.0,338106.0,346200.0
BMU_85,1000.0,7094.0,338106.0,346200.0
BMU_86T88,1000.0,7094.0,338106.0,346200.0
BMU_90T96,1000.0,7094.0,338106.0,346200.0
BMU_97T98,1000.0,7094.0,338106.0,346200.0
BRB_01T03,1000.0,7094.0,338106.0,346200.0
BRB_05T06,1000.0,7094.0,338106.0,346200.0
BRB_07T08,1000.0,7094.0,338106.0,346200.0
BRB_09,1000.0,7094.0,338106.0,346200.0
BRB_10T12,1000.0,7094.0,338106.0,346200.0
BRB_13T15,1000.0,7094.0,338106.0,346200.0
BRB_16,1000.0,7094.0,338106.0,346200.0
BRB_17T18,1000.0,7094.0,338106.0,346200.0
BRB_19,1000.0,7094.0,338106.0,346200.0
BRB_20T21,1000.0,7094.0,338106.0,346200.0
BRB_22,1000.0,7094.0,338106.0,346200.0
BRB_23,1000.0,7094.0,338106.0,346200.0
BRB_24,1000.0,7094.0,338106.0,346200.0
BRB_25,1000.0,7094.0,338106.0,346200.0
BRB_26,1000.0,7094.0,338106.0,346200.0
BRB_27,1000.0,7094.0,338106.0,346200.0
BRB_28,1000.0,7094.0,338106.0,346200.0
BRB_29,1000.0,7094.0,338106.0,346200.0
BRB_30,1000.0,7094.0,338106.0,346200.0
BRB_31T33,1000.0,7094.0,338106.0,346200.0
BRB_35T39,1000.0,7094.0,338106.0,346200.0
BRB_41T43,1000.0,7094.0,338106.0,346200.0
BRB_45T47,1000.0,7094.0,338106.0,346200.0
BRB_49T53,1000.0,7094.0,338106.0,346200.0
BRB_55T56,1000.0,7094.0,338106.0,346200.0
BRB_58T60,1000.0,7094.0,338106.0,346200.0
BRB_61,1000.0,7094.0,338106.0,346200.0
BRB_62T63,1000.0,7094.0,338106.0,346200.0
BRB_64T66,1000.0,7094.0,338106.0,346200.0
BRB_68,1000.0,7094.0,338106.0,346200.0
BRB_69T82,1000.0,7094.0,338106.0,346200.0
BRB_84,1000.0,7094.0,338106.0,346200.0
BRB_85,1000.0,7094.0,338106.0,346200.0
BRB_86T88,1000.0,7094.0,338106.0,346200.0
BRB_90T96,1000.0,7094.0,338106.0,346200.0
BRB_97T98,1000.0,7094.0,338106.0,346200.0
CAF_01T03,1000.0,7094.0,338106.0,346200.0
CAF_05T06,1000.0,7094.0,338106.0,346200.0
CAF_07T08,1000.0,7094.0,338106.0,346200.0
CAF_09,1000.0,7094.0,338106.0,346200.0
CAF_10T12,1000.0,7094.0,338106.0,346200.0
CAF_13T15,1000.0,7094.0,338106.0,346200.0
CAF_16,1000.0,7094.0,338106.0,346200.0
CAF_17T18,1000.0,7094.0,338106.0,346200.0
CAF_19,1000.0,7094.0,338106.0,346200.0
CAF_20T21,1000.0,7094.0,338106.0,346200.0
CAF_22,1000.0,7094.0,338106.0,346200.0
CAF_23,1000.0,7094.0,338106.0,346200.0
CAF_24,1000.0,7094.0,338106.0,346200.0
CAF_25,1000.0,7094.0,338106.0,346200.0
CAF_26,1000.0,7094.0,338106.0,346200.0
CAF_27,1000.0,7094.0,338106.0,346200.0
CAF_28,1000.0,7094.0,338106.0,346200.0
CAF_29,1000.0,7094.0,338106.0,346200.0
CAF_30,1000.0,7094.0,338106.0,346200.0
CAF_31T33,1000.0,7094.0,338106.0,346200.0
CAF_35T39,1000.0,7094.0,338106.0,346200.0
CAF_41T43,1000.0,7094.0,338106.0,346200.0
CAF_45T47,1000.0,7094.0,338106.0,346200.0
CAF_49T53,1000.0,7094.0,338106.0,346200.0
CAF_55T56,1000.0,7094.0,338106.0,346200.0
CAF_58T60,1000.0,7094.0,338106.0,346200.0
CAF_61,1000.0,7094.0,338106.0,346200.0
CAF_62T63,1000.0,7094.0,338106.0,346200.0
CAF_64T66,1000.0,7094.0,338106.0,346200.0
CAF_68,1000.0,7094.0,338106.0,346200.0
CAF_69T82,1000.0,7094.0,338106.0,346200.0
CAF_84,1000.0,7094.0,338106.0,346200.0
CAF_85,1000.0,7094.0,338106.0,346200.0
CAF_86T88,1000.0,7094.0,338106.0,346200.0
CAF_90T96,1000.0,7094.0,338106.0,346200.0
CAF_97T98,1000.0,7094.0,338106.0,346200.0
CMR_01T03,1000.0,7094.0,338106.0,346200.0
CMR_05T06,1000.0,7094.0,338106.0,346200.0
CMR_07T08,1000.0,7094.0,338106.0,346200.0
CMR_09,1000.0,7094.0,338106.0,346200.0
CMR_10T12,1000.0,7094.0,338106.0,346200.0
CMR_13T15,1000.0,7094.0,338106.0,346200.0
CMR_16,1000.0,7094.0,338106.0,346200.0
CMR_17T18,1000.0,7094.0,338106.0,346200.0
CMR_19,1000.0,7094.0,338106.0,346200.0
CMR_20T21,1000.0,7094.0,338106.0,346200.0
CMR_22,1000.0,7094.0,338106.0,346200.0
CMR_23,1000.0,7094.0,338106.0,346200.0
CMR_24,1000.0,7094.0,338106.0,346200.0
CMR_25,1000.0,7094.0,338106.0,346200.0
CMR_26,1000.0,7094.0,338106.0,346200.0
CMR_27,1000.0,7094.0,338106.0,346200.0
CMR_28,1000.0,7094.0,338106.0,346200.0
CMR_29,1000.0,7094.0,338106.0,346200.0
CMR_30,1000.0,7094.0,338106.0,346200.0
CMR_31T33,1000.0,7094.0,338106.0,346200.0
CMR_35T39,1000.0,7094.0,338106.0,346200.0
CMR_41T43,1000.0,7094.0,338106.0,346200.0
CMR_45T47,1000.0,7094.0,338106.0,346200.0
CMR_49T53,1000.0,7094.0,338106.0,346200.0
CMR_55T56,1000.0,7094.0,338106.0,346200.0
CMR_58T60,1000.0,7094.0,338106.0,346200.0
CMR_61,1000.0,7094.0,338106.0,346200.0
CMR_62T63,1000.0,7094.0,338106.0,346200.0
CMR_64T66,1000.0,7094.0,338106.0,346200.0
CMR_68,1000.0,7094.0,338106.0,346200.0
CMR_69T82,1000.0,7094.0,338106.0,346200.0
CMR_84,1000.0,7094.0,338106.0,346200.0
CMR_85,1000.0,7094.0,338106.0,346200.0
CMR_86T88,1000.0,7094.0,338106.0,346200.0
CMR_90T96,1000.0,7094.0,338106.0,346200.0
CMR_97T98,1000.0,7094.0,338106.0,346200.0
COG_01T03,1000.0,7094.0,338106.0,346200.0
COG_05T06,1000.0,7094.0,338106.0,346200.0
COG_07T08,1000.0,7094.0,338106.0,346200.0
COG_09,1000.0,7094.0,338106.0,346200.0
COG_10T12,1000.0,7094.0,338106.0,346200.0
COG_13T15,1000.0,7094.0,338106.0,346200.0
COG_16,1000.0,7094.0,338106.0,346200.0
COG_17T18,1000.0,7094.0,338106.0,346200.0
COG_19,1000.0,7094.0,338106.0,346200.0
COG_20T21,1000.0,7094.0,338106.0,346200.0
COG_22,1000.0,7094.0,338106.0,346200.0
COG_23,1000.0,7094.0,338106.0,346200.0
COG_24,1000.0,7094.0,338106.0,346200.0
COG_25,1000.0,7094.0,338106.0,346200.0
COG_26,1000.0,7094.0,338106.0,346200.0
COG_27,1000.0,7094.0,338106.0,346200.0
COG_28,1000.0,7094.0,338106.0,346200.0
COG_29,1000.0,7094.0,338106.0,346200.0
COG_30,1000.0,7094.0,338106.0,346200.0
COG_31T33,1000.0,7094.0,338106.0,346200.0
COG_35T39,1000.0,7094.0,338106.0,346200.0
COG_41T43,1000.0,7094.0,338106.0,346200.0
COG_45T47,1000.0,7094.0,338106.0,346200.0
COG_49T53,1000.0,7094.0,338106.0,346200.0
COG_55T56,1000.0,7094.0,338106.0,346200.0
COG_58T60,1000.0,7094.0,338106.0,346200.0
COG_61,1000.0,7094.0,338106.0,346200.0
COG_62T63,1000.0,7094.0,338106.0,346200.0
COG_64T66,1000.0,7094.0,338106.0,346200.0
COG_68,1000.0,7094.0,338106.0,346200.0
COG_69T82,1000.0,7094.0,338106.0,346200.0
COG_84,1000.0,7094.0,338106.0,346200.0
COG_85,1000.0,7094.0,338106.0,346200.0
COG_86T88,1000.0,7094.0,338106.0,346200.0
COG_90T96,1000.0,7094.0,338106.0,346200.0
COG_97T98,1000.0,7094.0,338106.0,346200.0
COM_01T03,1000.0,7094.0,338106.0,346200.0
COM_05T06,1000.0,7094.0,338106.0,346200.0
COM_07T08,1000.0,7094.0,338106.0,346200.0
COM_09,1000.0,7094.0,338106.0,346200.0
COM_10T12,1000.0,7094.0,338106.0,346200.0
COM_13T15,1000.0,7094.0,338106.0,346200.0
COM_16,1000.0,7094.0,338106.0,346200.0
COM_17T18,1000.0,7094.0,338106.0,346200.0
COM_19,1000.0,7094.0,338106.0,346200.0
COM_20T21,1000.0,7094.0,338106.0,346200.0
COM_22,1000.0,7094.0,338106.0,346200.0
COM_23,1000.0,7094.0,338106.0,346200.0
COM_24,1000.0,7094.0,338106.0,346200.0
COM_25,1000.0,7094.0,338106.0,346200.0
COM_26,1000.0,7094.0,338106.0,346200.0
COM_27,1000.0,7094.0,338106.0,346200.0
COM_28,1000.0,7094.0,338106.0,346200.0
COM_29,1000.0,7094.0,338106.0,346200.0
COM_30,1000.0,7094.0,338106.0,346200.0
COM_31T33,1000.0,7094.0,338106.0,346200.0
COM_35T39,1000.0,7094.0,338106.0,346200.0
COM_41T43,1000.0,7094.0,338106.0,346200.0
COM_45T47,1000.0,7094.0,338106.0,346200.0
COM_49T53,1000.0,7094.0,338106.0,346200.0
COM_55T56,1000.0,7094.0,338106.0,346200.0
COM_58T60,1000.0,7094.0,338106.0,346200.0
COM_61,1000.0,7094.0,338106.0,346200.0
